page_title,latitude,longitude,hitcount
Burg Forchheim,49.720306,11.055565,100
St. Martin (Forchheim),49.7197,11.0573,99
Festung Forchheim,49.7227,11.057,98
Kloster Forchheim,49.718056,11.063611,97
SpVgg Jahn Forchheim,49.713489,11.065431,96
VfB Forchheim,49.735,11.06,95
