page_title,longitude,latitude,hitcount
Donau-Einkaufszentrum,49.0262,12.1159,113
Bayernwerk,49.02,12.06,110
Maschinenfabrik Reinhausen,49.031657,12.108243,80
Gewerbepark Regensburg,49.030833,12.128889,70
Villa Rustica (Burgweinting),48.9894,12.1353,62
Gewerbepark Regensburg,49.0308,12.1289,61
