page_title,latitude,longitude,hitcount
Brauerei Hebendanz,49.72019,11.05676,100
Brauerei Neder,49.72018,11.05704,90
Brauerei Greif,49.72574,11.05954,89
Sparkasse Forchheim,49.71792,11.06473,88
Piasten (Unternehmen),49.725,11.07,87
