page_title,latitude,longitude,hitcount
Museum Georg Schäfer,50.043889,10.236111,100
Kunsthalle Schweinfurt,50.043734,10.226747,80
Naturkundliches Museum (Schweinfurt),50.043565,10.237209,72
St. Johanniskirche (Schweinfurt),50.046182,10.233048,66
St. Salvatorkirche (Schweinfurt),50.045068,10.237693,65
Heilig-Geist-Kirche (Schweinfurt),50.04257,10.22977,64
Wildpark an den Eichen,50.065,10.244167,63
Apostelgasse 21,50.045422,10.230833,20
