page_title,latitude,longitude,hitcount
Weinbauschule Krems,48.4172,15.6214,101
Bahnhof Krems an der Donau,48.409444,15.605,100
Flugplatz Krems,48.446667,15.634722,50
Kremser Eisenbahnbrücke,48.402364,15.601536,60
Landesklinikum Krems,48.412222,15.615,76
