page_title,latitude,longitude,hitcount
Sparkasse Trier,49.759376,6.646335,100
Stadtwerke Trier,49.735,6.75,99
Theo Steil GmbH,49.791322,6.700361,98
Volksbank Trier,49.7693,6.65977,97
