page_title,latitude,longitude,hitcount
Runder Turm,50.440733,7.396233,100
Maria Himmelfahrt (Andernach),50.439557,7.396497,99
Geysir Andernach,50.448333, 7.375278,98
Alter Krahnen (Andernach),50.44338,7.391911,97
Rheintor (Andernach),50.44122,7.40113,96
Pulverturm (Andernach),50.438972,7.404833,95
St. Michael (Andernach),50.432306,7.40675,94
