filters	page_title	page_id	page_namespace
"Geotags (49.35,8.15)
Page Hits (count: 612)"	Liste der kreisfreien Städte in Deutschland	30223	0
"Geotags (49.7933,9.93111)
Page Hits (count: 198)"	Liste der Stadtbezirke Würzburgs	4509392	0
"Geotags (49.7863,9.92667)
Page Hits (count: 85)"	Ludwigsbrücke (Würzburg)	5414596	0
"Geotags (49.7713,9.94006)
Page Hits (count: 47)"	Konrad-Adenauer-Brücke (Würzburg)	2773118	0
"Geotags (49.7806,9.90631)
Page Hits (count: 34)"	Akademie Frankenwarte	6329178	0
