page_title,latitude,longitude,hitcount

Wildpark Potsdam,52.3817,12.9922,268
St. Nikolai (Potsdam),52.396309,13.060813,213
Filmmuseum Potsdam,52.3953,13.0581,211
Karl-Foerster-Garten (Bornim),52.4207,13.0203,191
Abraham-Geiger-Kolleg,52.4011,13.0119,150
Königliches Schauspielhaus (Potsdam),52.3987,13.0654,133
Volkspark Potsdam,52.4178,13.0467,117
Theaterschiff Potsdam,52.395,13.0631,29
