filters	page_title	page_id	page_namespace
"Geotags (49.2083,6.965)
Page Hits (count: 173)"	Goldene Bremm	321333	0
"Geotags (49.2544,7.04167)
Page Hits (count: 85)"	Institut für Rechtsinformatik (Saarbrücken)	631510	0
"Geotags (49.2307,7.00741)
Page Hits (count: 44)"	Frauengenderbibliothek Saar	8017870	0
