page_title,latitude,longitude,hitcount
Karikaturmuseum Krems,48.4053,15.5892,118
Kunsthalle Krems,48.4046,15.5875,109
Museumkrems,48.4111,15.5975,33
Liste der Johannes-Nepomuk-Darstellungen im Bezirk Krems-Land,48.4613,15.3689,28
Liste der Johannes-Nepomuk-Darstellungen in Krems an der Donau,48.3966,15.5671,24
