filters	page_title	page_id	page_namespace
"Geotags (52.129,11.5959)
Page Hits (count: 571)"	Polte-Werke	4337437	0
"Geotags (52.1317,11.6378)
Page Hits (count: 60)"	Magdeburger Börse	2003377	0
