page_title,latitude,longitude,hitcount
Bremen,53.0759,8.80731,16514
Bremer Roland,53.0759,8.8073,1331
Liste der Verwaltungseinheiten in Bremen,53.0758,8.80722,795
Liste der kreisfreien Städte in Deutschland,49.35,8.15,612
Karl-Carstens-Brücke,53.0592,8.8525,96
Bürgermeister-Smidt-Brücke,53.0775,8.79861,82
