page_title,latitude,longitude,hitcount
Meyer Werft,53.0986,7.36639,2249
Liste von Seehäfen,39.275,-76.5845,1867
Liste der niedersächsischen Seehäfen,53.723,7.36565,92
Bokel (Papenburg),53.0858,7.36528,47
